gene,max_score
MED1,0.2800762234828449
HLA-DRB5,0.2798351214699461
FUT8,0.2787202088471137
GPR18,0.2785315832575961
FIGNL1,0.2782840125821002
FAM171B,0.2778216134077289
ANKRD36,0.2768084919155408
CNPY2,0.2767691832494997
RRM1,0.2762963968841361
PDSS1,0.2762624114450101
MEF2C,0.275680463129148
TYMP,0.275640485945667
ZAN,0.2751770319425229
SLC44A2,0.2750519598705975
IL6ST,0.2749488552480781
PIM3,0.2746461914903744
LRRC37A2,0.2739557327283651
SMAD7,0.2738306676693008
HR,0.2738207761996753
CYB5B,0.2737568201394088
COL2A1,0.2735634763274958
METTL27,0.2732480227834012
AVIL,0.2731834482923633
MPHOSPH9,0.273135777712044
DNALI1,0.2730354324443865
ACO2,0.2720962033826624
RET,0.2719983710313994
PDCL3,0.2719570878084253
CACNA2D3,0.2715804420130513
PCMTD1,0.270712140489625
UTP11,0.270584257361161
FHL3,0.270584257361161
ZGPAT,0.2705711189467353
ITIH4,0.270475306097644
FBXL17,0.2704554017836834
LCE3B,0.2703928672149235
ACTMAP,0.2701334648090457
OTOGL,0.2699298356701799
CHRNA5,0.2697369665918316
SHISA5,0.2697344842328283
MXRA7,0.2696186984602897
ESRRG,0.2691998779038393
PDIA3,0.2691642452414534
DOCK4,0.2689799859407736
PCDH7,0.2689737920507991
DRAM2,0.268386365466802
NEURL3,0.2678814058210908
MECP2,0.2675197061084243
DEF6,0.2671551819098848
BIRC5,0.2669555387816645
SPRYD3,0.2662578975380875
SLC19A2,0.2660338944281654
VKORC1,0.2658424790487845
FXR2,0.2658424790487845
TSPAN4,0.2658424790487845
RNF212B,0.2658424790487845
ZNF416,0.2658424790487845
CORO1A,0.265452605414695
CAVIN1,0.2651045872925198
CASTOR2,0.2649827011521051
NCOR1,0.2647345752187395
UTRN,0.2646013255387366
NTS,0.263810687358018
GPHN,0.263810687358018
PCNT,0.2631982720777194
PRELID3B,0.2627139534412829
ADGRB2,0.2621969816368599
CS,0.2618422201397917
ADPRH,0.2618076465095484
VWA1,0.2614039261357332
MAGI1,0.2611395541649821
ESR2,0.261105970561948
CLIP4,0.2611002533270926
CA6,0.2609153154910508
RIPOR1,0.2604427616118671
MAGEB2,0.260433491384373
ARGLU1,0.260433491384373
NRXN1,0.2602278255607062
NPPB,0.2601585753873326
FAM72C,0.2600856963841076
TTLL10,0.2600606392475301
SP110,0.2599713153759911
CDH23,0.2598130925369692
TAF3,0.2597623775380052
BNC2,0.2596766726912723
RHD,0.2595814220852061
PSMB6,0.2594001992055817
FBH1,0.2579175896632644
PARN,0.2570059879439834
RPL11,0.2567082683856083
MED9,0.2567082683856083
PSMB7,0.2566451104938341
C10orf105,0.2564307866208027
TWF2,0.2552177964652183
RBPJ,0.2552176209046934
DACT1,0.2550618420046509
POU2AF3,0.2546748473195966
GIGYF1,0.2544398454447156
CD180,0.2540660123570082
UBAP2L,0.2540581135869672
SYN3,0.2537539810000248
RBMS2,0.2535145767037782
MCM6,0.2534667209924984
MSGN1,0.2534171064976266
GATA2,0.2528130533351865
CHD6,0.2526236554536083
TIFA,0.2520835531657128
PAX4,0.2515338124703893
MUC1,0.251328100311136
ZFP64,0.2501445770994066
PROK2,0.2501445770994066
ZNF25,0.2501445770994066
HADH,0.249544190767133
EPPK1,0.2493515589778682
NDC80,0.2492571249320502
BCAS3,0.2489615014858502
ISL2,0.2486610957097828
SLC6A16,0.2480661901924503
CTNNB1,0.2476024511675969
TOPAZ1,0.2476024511675969
ALX1,0.2476024511675969
SGSM3,0.2474708703657272
KCNH5,0.2474397692292428
RASSF6,0.2470177177345387
PLIN1,0.2470019990251333
SLC12A5,0.2461118822850136
OR52I2,0.2457259600355924
FAM3A,0.2450594738894329
PRSS57,0.2450594738894329
ANO2,0.2448780230757193
ZBTB9,0.2448298016323213
TXNDC2,0.2447637391526118
UBN1,0.244193731157352
SCYL1,0.244193731157352
TPSD1,0.244193731157352
WDR18,0.244193731157352
DRD4,0.2440495231359633
EFNA1,0.2438100798644543
CD63,0.2436528664910426
LURAP1L,0.2435111308463736
POLG,0.2431723190446484
CAV1,0.2431723190446484
POLGARF,0.2431723190446484
NALF1,0.2431275650014713
ZC3HAV1L,0.2426218131184942
NAA38,0.24260681278505
HGH1,0.2423501392032431
BTN3A2,0.2422240877885869
RNF8,0.2417098459464781
NUDT14,0.2414568885330004
PHETA1,0.2413952582362954
FFAR2,0.2412318410992614
DCDC2,0.2407635997083863
CD2BP2,0.240754811715101
TSPYL5,0.240719769668096
ABHD16B,0.2405136710553841
VAPB,0.239714391513317
DEXI,0.2395035293397581
KMT2A,0.2394878134752657
CFAP263,0.2393901187071588
KCNQ1,0.2391889970552959
ATAD3B,0.238856098344374
ARID3A,0.238294859319404
ARG2,0.2382068565692728
CACNG8,0.2378326077779336
ZNF594,0.2378326077779336
BRPF1,0.2378326077779336
OR2M2,0.2378326077779336
POM121C,0.2376846087688186
PROX1,0.2375790123175797
PHF3,0.2375790123175797
GPC6,0.2375790123175797
MCPH1,0.2375408629561564
TENM4,0.2375041595892283
RASSF7,0.2371005147192255
SUCLG2,0.2363767489716856
OCA2,0.2363486427932602
RNF144A,0.2363331279852037
PCDH15,0.2363331279852037
CADM2,0.2363331279852037
NDUFA4,0.2363331279852037
TBC1D22A,0.2363331279852037
MED13L,0.2363331279852037
CLYBL,0.236227370447236
GLI1,0.2357289924599964
MEIOSIN,0.2357154797962605
PLEKHS1,0.2356672574097437
LIPF,0.2354231316593949
NMS,0.2351043939955238
CDK2AP1,0.2347056450618064
SCAMP3,0.2344272810660436
KLF11,0.2341873315738187
CEP170,0.2334571807192465
TNFSF12,0.2333813095695931
SON,0.2333274454816885
SPDYE5,0.233210486917954
MARCHF7,0.2328491784551975
DENND1A,0.2328158859240194
CRYBB1,0.232633774685667
CD3E,0.2325439515092809
ADAM12,0.2322535988580985
IRAK1BP1,0.2322535988580985
DDI1,0.2322535988580985
SNTN,0.2322535988580985
SMUG1,0.232226420296381
KRTCAP2,0.2321759517603706
CRB2,0.2320935440897197
LRRIQ4,0.2312302058339105
NAA40,0.2310543158038492
STX4,0.2308553125962564
FBXO43,0.2307591492034643
HRAS,0.2304459468567262
ANGPTL6,0.2299949478957663
APCDD1L,0.229957327647627
LRRC34,0.2297590117932363
RMP24,0.2284912987053313
HSCB,0.2279225232933075
IKZF4,0.2277631420225389
LRRC49,0.2274901105926417
FSCN1,0.2272775757248818
TLR6,0.2270153284905676
IQCN,0.226786935992221
SCAPER,0.2265826913258801
ERC2,0.2265826913258801
LY6G6F,0.2260648486538772
CIP2A,0.2258813779357114
CLINT1,0.2255889774630904
LMX1A,0.2255889774630904
ST18,0.2250825442103927
PRPF18,0.2249029583053221
MON1A,0.2248095863908096
GRINA,0.2247229098585643
DMWD,0.2241026953655656
HCN4,0.2240673719767927
HDGFL2,0.2239949829589894
SLC39A2,0.2238930586619628
SANBR,0.2236401429226041
PODXL2,0.2233518256620794
CEP57,0.2227036640379942
SEPHS2,0.2225673066822437
FIBP,0.2225146988484129
PSMB9,0.2223687330282018
PVRIG,0.2223227342949555
NAP1L5,0.2220650585815587
WNT5A,0.2220650585815587
MPV17L2,0.2219056922838768
PGD,0.2216207399482548
IQGAP1,0.2212629159769973
SH3YL1,0.2212235458393714
SLC34A1,0.220932965922952
EFNA3,0.2206259687621628
PARP8,0.2204461894373767
CDHR1,0.2197284695226071
GINS2,0.2195897132547578
RNF2,0.2195354183728204
LCE5A,0.2194915184188382
EPHA3,0.219490781489449
ATP5F1C,0.2194083881584998
STIM2,0.2193137702964361
FAM13A,0.2187348168266187
CNGA3,0.2186487626986712
NOC3L,0.2185092291491483
STH,0.218290674170865
HUS1B,0.2182440655720563
CDH1,0.2181650621760897
COG3,0.2181650621760897
CNOT4,0.2181650621760897
PRKCZ,0.2180893239674338
MIDEAS,0.2179785984313877
STK25,0.2173489978409079
CCDC102A,0.2172824064284112
SPATC1,0.217087057585707
FLNB,0.2159939592508153
ESPN,0.2159745569464101
MTA1,0.2158330662391449
C16orf74,0.2157713085699847
MDGA2,0.2154145031477161
INPP4B,0.2154145031477161
SNX29,0.2153628304046694
NT5E,0.2153505058232601
TUBG2,0.2152234958154213
DCTPP1,0.2150059943122559
STAT2,0.2149950033557324
PXYLP1,0.2146805197041965
ARFRP1,0.213989730470069
UGT1A7,0.2136633320152536
IFNA7,0.2135262233811831
ZNF620,0.213465916964879
KPRP,0.2133601363443834
TIAM1,0.2131898105787391
RNF185,0.2131755060037087
VWA3B,0.2131481715173878
TMEM272,0.2130459146173259
GAL3ST4,0.2129327941473487
LRRC46,0.2128533562205081
RNF40,0.2127581447884002
CPEB3,0.2124829190827174
ENSG00000292259,0.2120483798572314
SMC4,0.211935730358713
CFAP119,0.2118098559836209
TMED5,0.211461578811086
TMEM87B,0.2113663475463602
CPNE5,0.2112530485008274
LCE3E,0.2112079066125389
SPCS1,0.2109871850588566
CCDC116,0.2108327606744325
CDHR5,0.2107743645859195
SNN,0.2106726489337751
BANF1,0.2105403245669451
ODAD2,0.2104131460308172
PDGFD,0.2099734955771675
COX19,0.2094535356329681
LMNTD2,0.2093969091800003
RPS6KC1,0.2089116433319857
PID1,0.2089116433319857
TMTC2,0.2089116433319857
TMEM182,0.2089116433319857
PRKD1,0.2089116433319857
RBM15B,0.2087054675786509
NAA80,0.2084699635407646
DDX39B,0.2075618001329369
AGBL4,0.2072818942041438
TSFM,0.2051325745474811
KIAA0319L,0.2046965655559114
CLPSL2,0.2040214844840891
CCR5,0.2039482718766387
RUFY4,0.2037815567134647
KAT2B,0.2036265879886494
RAB31,0.2036265879886494
DNAH9,0.2036265879886494
ADAM30,0.2030640613815317
NSUN6,0.2030539489902702
ZBTB46,0.202843661563961
TMEM132B,0.2027358873216355
CAMKV,0.2023068440955569
FGF12,0.2020605136745717
H2BC1,0.2016206701256742
CBX1,0.2016126961111431
CLUAP1,0.2013892120442055
GLMN,0.2013171027959886
CHP1,0.2012552764632781
PHC1,0.200934017112364
CPPED1,0.1999421815460675
SPEM2,0.1997460224020896
TBC1D5,0.1996996670265514
PMPCA,0.1996377274254084
PRCC,0.1995504819349057
TCHH,0.199083842851796
ATAD3C,0.1990580253509531
GLUD1,0.1989284665518026
CDK12,0.1988682741266153
PHRF1,0.1986128942981632
ACAD10,0.1979944956328443
RIT1,0.1978141855498711
MYO9B,0.1975775092237768
PIBF1,0.197275687524331
NPIPB7,0.1972299252573755
TMEM177,0.1971061508931896
LY6G6F-LY6G6D,0.1968373910220046
GLRA1,0.1967754163260095
EPO,0.1967745577082891
SRCAP,0.195871519248105
SLC16A13,0.195869628120074
FAM227A,0.1958540899430711
APPL1,0.195753716830942
PPIL2,0.1955782836500547
ABL2,0.1954376435163154
RHOA,0.1946625633975764
AP3D1,0.1946447816728104
LIPC,0.1945378552357187
PAX2,0.1945378552357187
SCNN1B,0.1945378552357187
SPPL2C,0.1944527085928909
CLPX,0.194428863600139
OAS3,0.1939841409216456
CHD3,0.1932599407279748
TIMP3,0.1930582861235413
TMEM187,0.1930390767266036
TWIST2,0.1919034608935011
PAN3,0.1918308497832724
GNL1,0.191531530962549
MILR1,0.1906027835343955
C1orf122,0.1903670781373236
HSD17B2,0.1901957375803866
SEMA4F,0.1900331621831264
HLA-DPB1,0.1899783742536316
SLC44A4,0.1899783742536316
SPIN3,0.1898797585129226
BAIAP2L2,0.1898261212925688
SKP1,0.1894777285536646
RABGAP1L,0.1891577413924036
SMAP1,0.1889338096277801
TNKS,0.1888837893823776
RENBP,0.1877758805399732
LRRC3C,0.1874143847570038
ANGPTL3,0.1871508880157738
PRDX5,0.1871101854826876
KIF1B,0.1864294121910412
ARFGEF2,0.1856592486049742
ACTRT3,0.1856592486049742
KIFC1,0.1853850420624455
MUS81,0.1851423211464112
FASTKD3,0.1849821310901579
CBY1,0.1849231346074637
USP47,0.1847579924067061
ADCY2,0.184696847550928
CCDC117,0.1838904487403804
SLC43A3,0.183675500700141
CHEK2,0.1836015207392507
ARHGAP9,0.1829989647207992
CDK5RAP3,0.1829698556597979
ARHGEF7,0.1828991458988515
LHFPL5,0.1825183595422817
NKX6-2,0.1824523535247924
TBXA2R,0.1823792392834863
DNASE2,0.1823792392834863
EDEM2,0.1823792392834863
THOP1,0.1821948003422464
IFNGR1,0.1820402436664882
ZNF512B,0.1819605259186528
HHAT,0.1819604381444829
DLGAP2,0.1816508223955998
SPATA31F1,0.181517993507293
ANKRD65,0.1814751460786406
ZNF318,0.1808394747418975
CFLAR,0.1804666549817151
IL4,0.1803508379972752
YPEL4,0.1797549357591566
ANKFN1,0.1796885601301523
TIMM22,0.1795530252216752
CNEP1R1,0.1795229635545244
MECR,0.1793457797259389
GPLD1,0.1789835127514664
DNAJC5,0.1788060908359804
PSMC3IP,0.1784355387279605
SMIM13,0.1783151340205938
KPNA4,0.1782431516924534
HPX,0.1780038389033433
NPIPB8,0.1777990620140354
PPP1R35,0.1776127996139056
LRIG2,0.1773937768679662
TOR3A,0.1772007674764315
SMIM34,0.1769170211444121
CTSW,0.1765832346528735
FRMD7,0.1763765361006708
CEP95,0.1763302185696951
NCR3LG1,0.1752230424550011
LILRA6,0.1748990309454755
MLANA,0.174872076642918
KAT5,0.1745889238920352
RBM6,0.1741769670600942
KDM5B,0.1741440107751392
PSMA4,0.1741076159416622
HPS5,0.173692129777012
PPFIA2,0.173275342761944
NUDT6,0.1732711206462037
AOC3,0.1732093605041383
ICAM4,0.1730981191114542
AVEN,0.1729454152270433
MANEAL,0.1724721844352068
GDAP1L1,0.1724709064023901
LMAN2,0.172206948936044
ACSS3,0.1720566273853901
OR1M1,0.1716945162347213
VPS18,0.1716622996597053
FOXA1,0.1713962705328091
SPHKAP,0.1707626075986559
GTF2A1,0.1707376717739558
EIF3B,0.1702696291498713
CAMSAP2,0.1701559106331616
PAN2,0.1699138122260731
CCR7,0.1696836079118563
THAP5,0.1695762934697273
STARD3,0.1676338080196208
MYRF,0.1671560016473199
ATAD1,0.16656417923235
NPIPA3,0.16656417923235
CNNM1,0.16656417923235
B3GAT2,0.1664863102904994
KLHDC8B,0.1663164322142644
AP4B1,0.166171638342528
ZIC1,0.1660249060813245
PSMG3,0.1660157965211023
TMEM184A,0.1660157965211023
ICAM2,0.1659703586406197
PPIAL4C,0.165892404783692
CHUK,0.1656852450192223
YTHDC1,0.1655699766718321
UNC13D,0.1654931916612507
WDR97,0.1647281080171464
BLOC1S2,0.1646550497945091
PTK7,0.1644069586064837
TGIF1,0.1643428242504229
TNXB,0.1641197827390014
BRD10,0.1640918983515048
TACC2,0.1640558278163098
KLB,0.1636030068275961
TDRD10,0.1635353596038467
ENSG00000293642,0.1635230928724981
HNRNPK,0.1632116054311839
PRR11,0.1629187923162504
MRPL22,0.1629012703909195
RASA1,0.1629012703909195
MGAT4C,0.1629012703909195
PLEKHA5,0.1629012703909195
CHD1,0.1629012703909195
C16orf89,0.1629012703909195
LRRIQ1,0.1629012703909195
ULK4,0.1629012703909195
CYRIA,0.1629012703909195
PLSCR2,0.1629012703909195
ENTPD3,0.1629012703909195
HMMR,0.1629012703909195
TYW1,0.1629012703909195
GNAI1,0.1629012703909195
OLA1,0.1629012703909195
SYNE1,0.1629012703909195
KIAA0586,0.1629012703909195
PRR14,0.1627973906683715
MPP7,0.1627607933093205
BARD1,0.1625604783128141
IL3,0.1622092982296389
SUGCT,0.1621887098573084
SPATA17,0.1621887098573084
TMEM217,0.1619931462263524
TMEM217B,0.1619931462263524
CARS2,0.1618949207790345
EAF2,0.161874314305523
BCL2L12,0.1613334621606508
DOT1L,0.1611937758159737
DNMT1,0.1602868258422669
FBXL22,0.1592039037333693
C3,0.1591566686825068
KMT5A,0.158990188127167
TAF6,0.1589482941303403
CFAP36,0.1581647420275208
CEACAM19,0.1580001009988418
DDX60L,0.1577906629656276
THAP12,0.1568878547256192
LILRB2,0.1568450716852744
H3-3B,0.1568407284300066
MXD3,0.1567297650105306
CEP97,0.1563210497859863
HRH1,0.1562928614776555
C1orf115,0.1559763206577992
TMA16,0.1558533093718781
ADSS1,0.154902736758016
PKN3,0.1545919930779188
EED,0.1545368153583835
ARMS2,0.1544894834305607
CXCR1,0.1543679144768636
HSD17B4,0.1542670360724168
DAB2,0.1539280167675698
ADAMTSL4,0.1538238998073132
RNF123,0.1537931043800011
LCE3C,0.1537893026212915
CLCN6,0.1536577735990618
AMT,0.1533124633444632
PSMD14,0.1531613427657539
WARS1,0.1519826994029052
OR2F1,0.1519826994029052
IPO13,0.1519826994029052
SAPCD1,0.1519826994029052
HSPA1B,0.1519826994029052
TRIM31,0.1519826994029052
LINC01562,0.1519826994029052
SIRPB1,0.1518389827499376
KNDC1,0.1517938903522893
GJA10,0.1512555273067867
SH2D4B,0.150600139267693
ZNF365,0.1505275453052589
ZIC2,0.1504738793201037
NPTXR,0.1501051231235353
DCAF1,0.14943787725534
HMCN2,0.1490830774875945
KLRC2,0.149006598530206
PTK6,0.1490010004944186
UHRF2,0.1487634726371155
KCP,0.1486977968577855
FBLL1,0.1485273988839794
SHISA9,0.1485273988839794
UCHL3,0.1485273988839794
ABRA,0.1485273988839794
COMMD6,0.1485273988839794
FHAD1,0.1485273988839794
ZNF277,0.1485273988839794
PXDNL,0.1484067234918583
CRTAP,0.1480139193329343
SLC29A2,0.1472921097559127
ICA1,0.1465479941540306
TCTA,0.1463501246198142
EDN1,0.1463117622441408
MKRN2,0.1458293559709653
CCDC196,0.1456658010143977
HSPB9,0.1455786601105218
TENM2,0.1453523450751055
FHOD3,0.1453523450751055
STAB2,0.1447073685869446
RBM46,0.1446226573431595
ACTR1A,0.1445551472304106
SEMA4D,0.144170805649872
PRMT8,0.1438258317916727
PADI6,0.14354901185863
SETD9,0.1434663932903769
SCLY,0.1432472622178812
RLN1,0.1426635370468413
HLA-A,0.1424208197315239
ALG2,0.1424156595806928
COQ8B,0.1422395733789112
CDC37,0.1422293900347278
SLC15A3,0.1421092387327805
ZBTB1,0.1420229756221373
PTPRG,0.1415747033946129
GLCCI1,0.1415747033946129
GNL3,0.1415572798434523
C5orf47,0.1413947899888432
RPAP2,0.141348768632477
SLC35B2,0.1412203240758621
PHKG2,0.1411930213025531
ICAM1,0.1410208031335464
MCRIP1,0.1408181235119455
FHL5,0.1407894929505098
GPR137,0.1407055433317749
C1GALT1C1,0.140588749233783
CARMIL2,0.1404822533781892
ANKRD49,0.1404210901089833
FPGT,0.1403476174860372
NPIPB13,0.1399209984712795
SPRY1,0.1398921085396239
ING5,0.1397323080459062
NPPA,0.1395384856762065
CCN1,0.1390025444149117
APCDD1,0.1388094556390246
ENTR1,0.1385807870301398
CISD2,0.1383958450127842
GOLGA7B,0.1383712187664963
MLX,0.1382252972884549
PINX1,0.1381918394991727
SHE,0.1380405987405983
ISYNA1,0.1377002497450839
OTUD6A,0.1375734930379193
MIPOL1,0.1375734930379193
SURF4,0.1372464482088141
CASTOR1,0.13700782991864
PWP2,0.1369757632990071
THAP10,0.1366299592163073
PTRHD1,0.1363967128112588
KRT28,0.1361704927629082
RPL31,0.1360715834633527
URAD,0.1358914151268779
ZBTB7C,0.135859688500025
EDA,0.135306401153034
ISM1,0.135230422150194
GALT,0.1351096807062384
CLEC7A,0.1349949539869271
NXPE4,0.1345791963994149
SLC29A4,0.1344708496433087
CRHR1,0.1343820181243793
CES3,0.1343156362346872
THAP6,0.1341503814203014
TNFRSF4,0.1341153747887098
PLEK,0.1340131857180747
APBB1IP,0.1337354299934299
NSD1,0.133357302323188
RASSF10,0.1330426787255328
NPC1,0.1330197206067914
LRIG3,0.1329291150774117
BPIFB2,0.1328695076701677
ARL4A,0.1327825283377661
CDH11,0.1325214103135597
STRN4,0.132302320278834
TLCD5,0.1319220375652994
INPP5E,0.1318868128108838
SCO2,0.1318748192052871
UNK,0.1318473546285429
NUSAP1,0.1317289451751962
STRIT1,0.1314742594003383
COL6A1,0.1314742594003383
PHF20L1,0.1308730180520164
UGT1A9,0.1308716481456844
CD37,0.1301153184214472
XPO1,0.1298305210223831
CENPP,0.1297080963510768
ITIH5,0.1294418565464424
ADGRD2,0.1292055424842944
ATP5MK,0.1292042563762019
SLC22A24,0.1291418998792237
CORO2A,0.1289945096090651
TEX29,0.1287733607532606
CARD6,0.1287249937745077
HIVEP3,0.1284415840863237
PLAC8,0.1281749332871363
TBKBP1,0.1276900207503472
FSD1,0.1275551818751726
PRKN,0.1268109363263093
YARS2,0.1267621366778508
UQCR10,0.1266065336854721
GADD45A,0.126132576904483
EIF2B4,0.1259145983785384
POGLUT1,0.1255411936335691
CRAT,0.1254874264811045
RFLNA,0.1251993613714576
B3GALNT2,0.125122956228887
PHKB,0.1247646966722071
FOSL1,0.1247496454326104
PLEKHH3,0.1246492461286205
VWC2L,0.1242029449150937
TM9SF4,0.1239174114259859
CNN2,0.1237349643219677
RPL10A,0.1235263257757772
SSBP4,0.1233880368377343
IL15RA,0.1231647626897399
VSTM2A,0.1231269624695315
TMEM233,0.1226130315394558
MTFR1,0.1223724116331735
MICU3,0.122295530497174
CCDC34,0.122007662330516
SUFU,0.1218589480855019
KLK1,0.1217403418180609
SHROOM2,0.12157461599113
ENDOD1,0.1214839132800261
CSDC2,0.1214475985937706
TMEM131L,0.1214297293277043
INTS15,0.1213229179921518
DIAPH1,0.1211934472396272
ARL5B,0.1211249139563305
SLC26A11,0.1210841787864147
ALDH5A1,0.1209391436512526
INPP5D,0.1206422006414402
RAC1,0.1197314561598057
TMEM213,0.1195013720922095
TM6SF2,0.1189989483931384
HTD2,0.1189022854268111
PBRM1,0.1188579893970219
SPAST,0.1188401212866562
COL4A3,0.1187220116118781
RGS20,0.1179808232397595
RAD54L2,0.1178351445595982
MUSTN1,0.117772490642808
PSMD3,0.1176166407993118
CRACR2A,0.1174484603243604
STMN3,0.1174011612669845
OR9K2,0.1170923084871599
SCAP,0.1169571001771875
ADGRG5,0.1168274536271532
TRIM47,0.116761602207696
IDE,0.1166325705187995
TMEM200B,0.1166223379356929
TSEN2,0.1164032703024342
GRAP2,0.1163532287023449
SMIM15,0.1156334881583996
CRYBB3,0.1156334881583996
FAAP20,0.1155694214518335
LLPH,0.1155249337256028
ALAS1,0.1151919901410733
PEX3,0.1149040422632962
XPA,0.1148981812488341
GATD3,0.1148565671552058
UGT1A8,0.1147069957714499
HIP1,0.1144325135569518
STIM1,0.1143581335790614
DEFB136,0.1140204209171072
GPR146,0.1140037961744728
MOGAT2,0.1138991000555768
GNL2,0.1138609733222537
C1orf54,0.1135350906152443
PKIG,0.1132543110282801
CLDN34,0.1131490540756995
VPS37A,0.1129733644879573
DOP1A,0.1128097718501531
EVC,0.1128097718501531
UMOD,0.1127174314690178
CSAD,0.1126682183413067
LTBP1,0.1126268038064826
LIPK,0.1125437691985721
LIPN,0.1125437691985721
ZNF407,0.1120657531100075
ARHGEF16,0.1120657531100075
HYAL1,0.1120256906857692
ATP6V0A1,0.1118905336493453
L3MBTL4,0.1117879886371829
MME,0.1116891412188726
ANKRD52,0.1114098031744401
CAST,0.1113563049502129
MTCL1,0.1113520549684294
C21orf140,0.1112252340015809
DTHD1,0.1109717644782583
LCE3D,0.1109381649076749
RAD17,0.1109244219520025
SPIRE1,0.1105936052795582
TAOK2,0.1105270151255987
DBNDD1,0.1104414662173685
SLC66A2,0.1098594247081235
SPTLC3,0.109854700045432
PGM2,0.1094757349820504
MAP2K5,0.1093739345813722
ATG7,0.1092737390407279
CCNA2,0.109231035985272
KLK13,0.1092033990120703
GREM1,0.1091088568104706
ZNF740,0.1090029775060557
ZNF737,0.1088968351138056
LGALS9,0.1088319891000707
CBY2,0.1088193416497275
ENSG00000286131,0.1088141971354383
EIF3E,0.1087651256265833
SEC24C,0.1087540114655235
PHOX2B,0.1086406456422343
TRMT112,0.1081383771750755
OR10A7,0.1080205675939814
NPIPA2,0.107912376248022
NAA10,0.1079069160672939
EIF3C,0.1078327214601562
CEP57L1,0.1078118298308194
RLN2,0.1078000011001684
RPP14,0.1075480165313915
TRIM13,0.1074319614984844
WNT7B,0.1069220088905917
GLCE,0.1068486568311311
ZIK1,0.1065977280307105
DUSP1,0.1063548408186483
FAM133B,0.1063390104575291
CWF19L1,0.1062441260466456
TFF1,0.1060094577328271
OR6C1,0.1059916431982276
RTEL1-TNFRSF6B,0.105946295932153
LTF,0.1058967869799215
IMPDH1,0.1058078776725748
LRRC56,0.1057674645255247
SYNPR,0.1056852104001922
COMMD7,0.1056143777987878
PIGH,0.1055903375982782
CEACAM20,0.1053577963049677
C4orf36,0.1053282756585294
FBRS,0.1051050353688821
KLK15,0.1050276296180297
NECTIN2,0.1050040345836991
SERBP1,0.1049851013981809
GDI2,0.1048112553495444
CCT4,0.1046798226196182
POFUT1,0.104525686995625
MRPL10,0.104416889582697
PSMG2,0.1043439202737317
UBL3,0.1040814253792457
ARHGAP31,0.1040688670575097
SLC9B1,0.1039719858906399
KLRC1,0.1037854844977484
CLEC18B,0.1036067216662836
RPL37A,0.1036067216662836
ZCRB1,0.1036067216662836
DSG3,0.1036067216662836
STN1,0.1031397710943275
SPRY4,0.1030031496785495
SLC25A19,0.1029362177011186
TRIM65,0.1028124243436479
ADGRB3,0.102732068683137
METTL1,0.102665376032148
ASB13,0.1023608245059106
SFMBT2,0.1023608245059106
EEF1AKMT3,0.1023427230081028
KIAA1671,0.1022587918983461
SBNO1,0.1022546300636781
TSPAN31,0.1022452575113807
TMA7B,0.1022399652897742
OR6C3,0.1019170659193914
LAX1,0.1014844911069398
BCAM,0.1013764696150545
NEO1,0.1010122540612285
FNDC4,0.100983156019537
CEP76,0.1009152369978669
PTGES3,0.1008705149838391
CACNB2,0.1007145404330256
RSRC1,0.1007145404330256
RAB39B,0.1005681812238545
GRM2,0.1005657997322001
SIAH3,0.1004979519971046
BTBD16,0.1003363236926795
MYO9A,0.1001406341977179
NR2E3,0.1001406341977179
TARS2,0.1000665039754203
